uniprotcode,family_name_cache,species_name_cache,membrane_name_cache,species_id,family_id,superfamily_id,classtype_id,type_id,sequence_length,sequence_length_bin
S26A9_MOUSE,Sulfate permease,Mus musculus,Eykaryo. plasma,s52,f785,sf64,c1,t1,790,500-1000
A0A1Z1SX23_PROMI,Bacterial lipase,Proteus mirabilis,Secreted,s304,f184,sf127,c5,t2,287,100-300
3S1EC_LATSE,Snake venom toxins,Laticauda semifasciata,Secreted,s424,f66,sf53,c3,t2,83,0-100
SUCR1_RAT,"G-protein coupled receptors, family A",Rattus norvegicus,Eykaryo. plasma,s54,f14,sf6,c1,t1,317,300-500
Q7NP59_GLOVI,Microbial and algal rhodopsins,Gloeobacter violaceus,Gram-neg. inner,s261,f13,sf6,c1,t1,298,100-300
TRPC5_MOUSE,Transient receptor potential channels,Mus musculus,Eykaryo. plasma,s52,f682,sf8,c1,t1,975,500-1000
NTA_PSACA,Spider ion channel inhibitory toxins,Psalmopoeus cambridgei,Secreted,s280,f154,sf112,c3,t2,86,0-100
DEF2_PEA,Plant defensins,Pisum sativum,Secreted,s185,f158,sf58,c6,t2,47,0-100
Q9I116_PSEAE,Outer Membrane Receptor (OMR),Pseudomonas aeruginosa,Gram-neg. outer,s28,f83,sf33,c2,t1,820,500-1000
D6QLY1_KLEPN,General Bacterial Porin (GBP),Klebsiella pneumoniae,Gram-neg. outer,s16,f42,sf31,c2,t1,367,300-500
E5G6G2_KLEPN,General Bacterial Porin (GBP),Klebsiella pneumoniae,Gram-neg. outer,s16,f42,sf31,c2,t1,369,300-500
BR1A_RANBO,Brevinin/gaegurin,Rana boylii,Secreted,s851,f401,sf211,c7,t3,24,0-100
PISC3_MORCS,Pleurocidin,Morone saxatilis,Secreted,s302,f215,sf142,c7,t3,22,0-100
BACR3_HALSD,Microbial and algal rhodopsins,Halorubrum sodomense,Archaebac.,s853,f13,sf6,c1,t1,258,100-300
NPC1_YEAST,Patched family,Saccharomyces cerevisiae,Eykaryo. plasma,s36,f812,sf16,c1,t1,1170,1000-2000
A0A5S8WF66_PARMJ,Transient receptor potential channels,Parus major,Eykaryo. plasma,s854,f682,sf8,c1,t1,1098,1000-2000
Q4WG73_ASPFU,Fungal lipases,Aspergillus fumigatus,Secreted,s711,f183,sf127,c5,t2,463,300-500
G8DI69_9PHYC,Microbial and algal rhodopsins,Phaeocystis globosa virus,Viral,s856,f13,sf6,c1,t1,225,100-300
YDDB_ECOLI,Outer Membrane Receptor (OMR),Escherichia coli,Gram-neg. outer,s9,f83,sf33,c2,t1,790,500-1000
Q0Z852_CHLRE,Transient receptor potential channels,Chlamydomonas reinhardtii,Eykaryo. plasma,s7,f682,sf8,c1,t1,901,500-1000
STAR4_HUMAN,STAR domain,Homo sapiens,Eykaryo. plasma,s14,f197,sf138,c6,t2,205,100-300
F2Y2Z0_9PHYC,Microbial and algal rhodopsins,Organic Lake phycodnavirus,Viral,s857,f13,sf6,c1,t1,211,100-300
AQP7_HUMAN,Major intrinsic protein (MIP) family,Homo sapiens,Eykaryo. plasma,s14,f15,sf7,c1,t1,342,300-500
CAC1G_HUMAN,Voltage-gated calcium and sodium channels,Homo sapiens,Eykaryo. plasma,s14,f852,sf8,c1,t1,2377,>2000
OPRD_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,372,300-500
PIP24_ARATH,Major intrinsic protein (MIP) family,Arabidopsis thaliana,Eykaryo. plasma,s246,f15,sf7,c1,t1,291,100-300
BICA_SYNY3,Sulfate permease,Synechocystis sp.,Gram-neg. inner,s212,f785,sf64,c1,t1,564,500-1000
OX1R_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,425,300-500
C2D1_DROME,C2 domain,Drosophila melanogaster,Eykaryo. plasma,s50,f60,sf45,c3,t2,816,500-1000
TRPA1_HUMAN,Transient receptor potential channels,Homo sapiens,Eykaryo. plasma,s14,f682,sf8,c1,t1,1119,1000-2000
A4D7H3_9INFA,Influenza virus matrix protein 2,Influenza A virus,Viral,s51,f263,sf185,c11,t1,97,0-100
M2_I71A1,Influenza virus matrix protein 2,Influenza A virus,Viral,s51,f263,sf185,c11,t1,97,0-100
LUT5_ARATH,Cytochrome P450,Arabidopsis thaliana,Chloroplast inner,s246,f52,sf39,c11,t1,595,500-1000
AS1C_DOLGE,Invertebrate and fungal defensins,Dolopus genitalis,Secreted,s867,f72,sf58,c6,t2,80,0-100
ASC3B_DOLGE,Invertebrate and fungal defensins,Dolopus genitalis,Secreted,s867,f72,sf58,c6,t2,69,0-100
ADRB2_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,413,300-500
O97467_PLAFA,Sugar porter family,Plasmodium falciparum,Eykaryo. plasma,s249,f656,sf15,c1,t1,504,500-1000
M2_I34A1,Influenza virus matrix protein 2,Influenza A virus,Viral,s51,f263,sf185,c11,t1,97,0-100
MSBA_ECOLI,Lipid exporter family,Escherichia coli,Gram-neg. inner,s9,f99,sf17,c1,t1,582,500-1000
OPRK_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,380,300-500
S5UCA2_KLEPN,General Bacterial Porin (GBP),Klebsiella pneumoniae,Gram-neg. outer,s16,f42,sf31,c2,t1,374,300-500
Q1AUE6_RUBXD,Microbial and algal rhodopsins,Rubrobacter xylanophilus,Gram-pos. inner,s878,f13,sf6,c1,t1,239,100-300
A0A0U1MWF9_STAAU,Bacterial lipase,Staphylococcus aureus,Secreted,s38,f184,sf127,c5,t2,690,500-1000
MSL1_ARATH,Small conductance mechanosensitive ion channels,Arabidopsis thaliana,Mitochon. inner,s246,f19,sf11,c1,t1,497,300-500
CA1A_CONTE,Alpha-conotoxin-like,Conus textile,Secreted,s125,f212,sf148,c7,t3,56,0-100
CAS2_CONST,Alpha-conotoxin-like,Conus striatus,Secreted,s124,f212,sf148,c7,t3,72,0-100
Q5XI77_RAT,Annexins,Rattus norvegicus,Eykaryo. plasma,s54,f54,sf41,c4,t2,503,500-1000
YNCD_ECOLI,Outer Membrane Receptor (OMR),Escherichia coli,Gram-neg. outer,s9,f83,sf33,c2,t1,700,500-1000
TCMO_SORBI,Cytochrome P450,Sorghum bicolor,Endoplasm. reticulum,s497,f52,sf39,c11,t1,501,500-1000
3SA3_NAJKA,Snake venom toxins,Naja kaouthia,Secreted,s230,f66,sf53,c3,t2,60,0-100
A0A6P3CW41_9CYAN,Microbial and algal rhodopsins,Mastigocladopsis repens,Gram-neg. inner,s872,f13,sf6,c1,t1,232,100-300
LUT1_ARATH,Cytochrome P450,Arabidopsis thaliana,Thylakoid,s246,f52,sf39,c11,t1,539,500-1000
DISP_DROME,Patched family,Drosophila melanogaster,Eykaryo. plasma,s50,f812,sf16,c1,t1,1218,1000-2000
SCP2_HUMAN,Sterol carrier protein,Homo sapiens,Peroxisome,s14,f194,sf135,c6,t2,547,500-1000
Q9KCR8_HALH5,Voltage-gated calcium and sodium channels,Bacillus halodurans,Gram-pos. inner,s550,f852,sf8,c1,t1,274,100-300
NPCL1_RAT,Patched family,Rattus norvegicus,Endoplasm. reticulum,s54,f812,sf16,c1,t1,1331,1000-2000
SCXD_CENLI,Invertebrate and fungal defensins,Centruroides limpidus,Secreted,s801,f72,sf58,c6,t2,68,0-100
DISP1_HUMAN,Patched family,Homo sapiens,Eykaryo. plasma,s14,f812,sf16,c1,t1,1524,1000-2000
Q90WJ0_PSEAM,Pleurocidin,Pseudopleuronectes americanus,Secreted,s191,f215,sf142,c7,t3,72,0-100
PLE3_PSEAM,Pleurocidin,Pseudopleuronectes americanus,Secreted,s191,f215,sf142,c7,t3,61,0-100
Q90VX5_PSEAM,Pleurocidin,Pseudopleuronectes americanus,Secreted,s191,f215,sf142,c7,t3,89,0-100
PLE4_PSEAM,Pleurocidin,Pseudopleuronectes americanus,Secreted,s191,f215,sf142,c7,t3,68,0-100
RABP1_BOVIN,Fatty acid binding protein-like (n=10),Bos taurus,Eykaryo. plasma,s6,f137,sf50,c3,t2,137,100-300
FABP1_DORPE,Fatty acid binding protein-like (n=10),Doryteuthis pealeii,Eykaryo. plasma,s897,f137,sf50,c3,t2,132,100-300
FABP4_PYGPA,Fatty acid binding protein-like (n=10),Pygoscelis papua,Eykaryo. plasma,s898,f137,sf50,c3,t2,132,100-300
FABP5_PYGPA,Fatty acid binding protein-like (n=10),Pygoscelis papua,Eykaryo. plasma,s898,f137,sf50,c3,t2,134,100-300
FABP8_CAEEL,Fatty acid binding protein-like (n=10),Caenorhabditis elegans,Lysosome,s236,f137,sf50,c3,t2,137,100-300
LICH_HUMAN,Bacterial lipase,Homo sapiens,Lysosome,s14,f184,sf127,c5,t2,399,300-500
CAL1_ORYSJ,Plant defensins,Oryza sativa,Secreted,s286,f158,sf58,c6,t2,80,0-100
DEF4_MACMU,Vertebrate defensin,Macaca mulatta,Secreted,s330,f67,sf54,c3,t2,94,0-100
STA10_HUMAN,STAR domain,Homo sapiens,Eykaryo. plasma,s14,f197,sf138,c6,t2,291,100-300
OXYR_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,389,300-500
V7BTW4_PHAVU,Plant defensins,Phaseolus vulgaris,Secreted,s184,f158,sf58,c6,t2,75,0-100
A0A2M8WFL4_9SPHN,"Lasso peptides, type 2",Sphingomonas koreensis,Secreted,s942,f219,sf155,c9,t3,43,0-100
POLG_ZIKV,Flavivirus glycoprotein,Zika virus,Viral,s692,f147,sf109,c11,t1,3419,>2000
A0A218QMM7_9CYAN,Microbial and algal rhodopsins,Tolypothrix sp.,Gram-neg. inner,s945,f13,sf6,c1,t1,252,100-300
YNAI_ECOLI,Small conductance mechanosensitive ion channels,Escherichia coli,Gram-neg. inner,s9,f19,sf11,c1,t1,343,300-500
D5F6K1_9INFA,Influenza virus matrix protein 2,Influenza A virus,Viral,s51,f263,sf185,c11,t1,65,0-100
W6Q990_PENRF,Fungal lipases,Penicillium roqueforti,Secreted,s982,f183,sf127,c5,t2,305,300-500
SFH5_YEAS7,CRAL/TRIO domain,Saccharomyces cerevisiae,Endoplasm. reticulum,s36,f172,sf121,c5,t2,294,100-300
YBIO_ECOLI,Small conductance mechanosensitive ion channels,Escherichia coli,Gram-neg. inner,s9,f19,sf11,c1,t1,741,500-1000
F2Y337_9PHYC,Microbial and algal rhodopsins,Organic Lake phycodnavirus,Viral,s857,f13,sf6,c1,t1,223,100-300
S26A9_HUMAN,Sulfate permease,Homo sapiens,Eykaryo. plasma,s14,f785,sf64,c1,t1,791,500-1000
F2TZN0_SALR5,Microbial and algal rhodopsins,Salpingoeca rosetta,Eykaryo. plasma,s983,f13,sf6,c1,t1,704,500-1000
PLE2_PSEAM,Pleurocidin,Pseudopleuronectes americanus,Secreted,s191,f215,sf142,c7,t3,68,0-100
NTR1_RAT,"G-protein coupled receptors, family A",Rattus norvegicus,Eykaryo. plasma,s54,f14,sf6,c1,t1,424,300-500
TRPC5_HUMAN,Transient receptor potential channels,Homo sapiens,Eykaryo. plasma,s14,f682,sf8,c1,t1,973,500-1000
A0A1Y1BQV9_9BURK,Bacterial lipase,Burkholderia stabilis,Gram-neg. inner,s993,f184,sf127,c5,t2,364,300-500
C6K7N1_ECOLX,General Bacterial Porin (GBP),Escherichia coli,Gram-neg. outer,s9,f42,sf31,c2,t1,367,300-500
RABP1_HUMAN,Fatty acid binding protein-like (n=10),Homo sapiens,Eykaryo. plasma,s14,f137,sf50,c3,t2,137,100-300
A0A524F8J2_9ARCH,Microbial and algal rhodopsins,Asgard group archaeon,Archaebac.,s991,f13,sf6,c1,t1,202,100-300
SCN5A_HUMAN,Voltage-gated calcium and sodium channels,Homo sapiens,Eykaryo. plasma,s14,f852,sf8,c1,t1,2016,>2000
M4GGR4_NEIME,General Bacterial Porin (GBP),Neisseria meningitidis,Gram-neg. outer,s24,f42,sf31,c2,t1,355,300-500
I3LZN5_ICTTR,Transient receptor potential channels,Ictidomys tridecemlineatus,Eykaryo. plasma,s999,f682,sf8,c1,t1,840,500-1000
YVC1_YEAST,Transient receptor potential channels,Saccharomyces cerevisiae,Vacuole,s36,f682,sf8,c1,t1,675,500-1000
ANX13_HUMAN,Annexins,Homo sapiens,Eykaryo. plasma,s14,f54,sf41,c4,t2,316,300-500
FCHO2_HUMAN,F-BAR domain,Homo sapiens,Vesicle,s14,f1156,sf577,c4,t2,810,500-1000
PACN2_MOUSE,F-BAR domain,Mus musculus,Endosome,s52,f1156,sf577,c4,t2,486,300-500
CIP4_HUMAN,F-BAR domain,Homo sapiens,Lysosome,s14,f1156,sf577,c4,t2,601,500-1000
FNBP1_HUMAN,F-BAR domain,Homo sapiens,Lysosome,s14,f1156,sf577,c4,t2,617,500-1000
PACN1_HUMAN,F-BAR domain,Homo sapiens,Eykaryo. plasma,s14,f1156,sf577,c4,t2,444,300-500
PACN2_HUMAN,F-BAR domain,Homo sapiens,Endosome,s14,f1156,sf577,c4,t2,486,300-500
GAS7_MOUSE,F-BAR domain,Mus musculus,Eykaryo. plasma,s52,f1156,sf577,c4,t2,421,300-500
PACN1_MOUSE,F-BAR domain,Mus musculus,Eykaryo. plasma,s52,f1156,sf577,c4,t2,441,300-500
PACN3_MOUSE,F-BAR domain,Mus musculus,Eykaryo. plasma,s52,f1156,sf577,c4,t2,424,300-500
CDC15_SCHPO,F-BAR domain,Schizosaccharomyces pombe,Endoplasm. reticulum,s841,f1156,sf577,c4,t2,927,500-1000
IMP2_SCHPO,F-BAR domain,Schizosaccharomyces pombe,Endoplasm. reticulum,s841,f1156,sf577,c4,t2,670,500-1000
CYK2_YEAST,F-BAR domain,Saccharomyces cerevisiae,Endoplasm. reticulum,s36,f1156,sf577,c4,t2,669,500-1000
PACN2_CHICK,F-BAR domain,Gallus gallus,Endosome,s11,f1156,sf577,c4,t2,448,300-500
Q9VDI1_DROME,F-BAR domain,Drosophila melanogaster,Eykaryo. plasma,s50,f1156,sf577,c4,t2,494,300-500
A0A493T764_ANAPP,Vertebrate defensin,Anas platyrhynchos,Secreted,s1028,f67,sf54,c3,t2,60,0-100
A0A1H8GYX0_9BACL,"Lasso peptides, type 2",Lihuaxuella thermophila,Secreted,s1033,f219,sf155,c9,t3,34,0-100
Q65FG2_BACLD,Bacterial lipase,Bacillus licheniformis,Secreted,s409,f184,sf127,c5,t2,487,300-500
3SA7A_NAJKA,Snake venom toxins,Naja kaouthia,Secreted,s230,f66,sf53,c3,t2,60,0-100
NPCL1_HUMAN,Patched family,Homo sapiens,Eykaryo. plasma,s14,f812,sf16,c1,t1,1359,1000-2000
POLG_USUV,Flavivirus glycoprotein,Usutu virus,Viral,s1027,f147,sf109,c11,t1,3434,>2000
S26A5_HUMAN,Sulfate permease,Homo sapiens,Eykaryo. plasma,s14,f785,sf64,c1,t1,744,500-1000
SUT41_ARATH,Sulfate permease,Arabidopsis thaliana,Eykaryo. plasma,s246,f785,sf64,c1,t1,685,500-1000
SYT1_ARATH,C2 domain,Arabidopsis thaliana,Eykaryo. plasma,s246,f60,sf45,c3,t2,541,500-1000
Q388M5_TRYB2,C2 domain,Trypanosoma brucei,Endoplasm. reticulum,s219,f60,sf45,c3,t2,594,500-1000
Q9HGT7_LEPMC,Microbial and algal rhodopsins,Leptosphaeria maculans,Eykaryo. plasma,s1039,f13,sf6,c1,t1,313,300-500
PRRG_UNKP,Microbial and algal rhodopsins,Gamma-proteobacterium,Gram-neg. inner,s357,f13,sf6,c1,t1,250,100-300
S1PR3_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,378,300-500
S15A2_RAT,Proton-dependent oligopeptide transporter (POT),Rattus norvegicus,Eykaryo. plasma,s54,f333,sf15,c1,t1,729,500-1000
D3Y1J3_9ACTN,Cytochrome P450,Streptomyces sp.,Gram-pos. inner,s210,f52,sf39,c11,t1,413,300-500
CP3A7_HUMAN,Cytochrome P450,Homo sapiens,Endoplasm. reticulum,s14,f52,sf39,c11,t1,503,500-1000
DISP1_MOUSE,Patched family,Mus musculus,Eykaryo. plasma,s52,f812,sf16,c1,t1,1521,1000-2000
TRPV2_MOUSE,Transient receptor potential channels,Mus musculus,Eykaryo. plasma,s52,f682,sf8,c1,t1,756,500-1000
B2KYM6_HUMAN,Transient receptor potential channels,Homo sapiens,Eykaryo. plasma,s14,f682,sf8,c1,t1,791,500-1000
TRPM8_MOUSE,Transient receptor potential channels,Mus musculus,Eykaryo. plasma,s52,f682,sf8,c1,t1,1104,1000-2000
Q5F4S7_MOUSE,Transient receptor potential channels,Mus musculus,Eykaryo. plasma,s52,f682,sf8,c1,t1,1732,1000-2000
ARRB1_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,418,300-500
SCNAA_HUMAN,Voltage-gated calcium and sodium channels,Homo sapiens,Eykaryo. plasma,s14,f852,sf8,c1,t1,1956,1000-2000
GP183_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,361,300-500
5HT2B_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,481,300-500
LPAR1_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,364,300-500
MRGX2_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,330,300-500
5HT2A_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,471,300-500
LSHR_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,699,500-1000
TSHR_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,764,500-1000
A0A0B9X4I2_ACIBA,Lipid exporter family,Acinetobacter baumannii,Gram-neg. inner,s539,f99,sf17,c1,t1,575,500-1000
A0A140NBS6_ECOBD,Lipid exporter family,Escherichia coli,Gram-neg. inner,s9,f99,sf17,c1,t1,582,500-1000
DEF2_PINSY,Plant defensins,Pinus sylvestris,Secreted,s1092,f158,sf58,c6,t2,83,0-100
A0A0U4N5W4_NAJNA,Snake venom toxins,Naja naja,Secreted,s315,f66,sf53,c3,t2,72,0-100
Q0VNY2_ALCBS,Voltage-gated calcium and sodium channels,Alcanivorax borkumensis,Gram-neg. inner,s626,f852,sf8,c1,t1,283,100-300
F7IVA8_RUEPO,Voltage-gated calcium and sodium channels,Ruegeria pomeroyi,Gram-neg. inner,s1096,f852,sf8,c1,t1,258,100-300
IGF1R_HUMAN,Protein tyrosine kinases,Homo sapiens,Eykaryo. plasma,s14,f264,sf186,c11,t1,1367,1000-2000
D6QLY2_KLEPN,General Bacterial Porin (GBP),Klebsiella pneumoniae,Gram-neg. outer,s16,f42,sf31,c2,t1,367,300-500
GLUT4_HUMAN,Sugar porter family,Homo sapiens,Eykaryo. plasma,s14,f656,sf15,c1,t1,509,500-1000
CAC1I_HUMAN,Voltage-gated calcium and sodium channels,Homo sapiens,Eykaryo. plasma,s14,f852,sf8,c1,t1,2223,>2000
A0A140NDF1_ECOBD,Major intrinsic protein (MIP) family,Escherichia coli,Gram-neg. inner,s9,f15,sf7,c1,t1,231,100-300
NIP21_ORYSJ,Major intrinsic protein (MIP) family,Oryza sativa,Eykaryo. plasma,s286,f15,sf7,c1,t1,298,100-300
M1K561_ANATE,Major intrinsic protein (MIP) family,Anabas testudineus,Eykaryo. plasma,s1054,f15,sf7,c1,t1,261,100-300
PPIP1_HUMAN,F-BAR domain,Homo sapiens,Eykaryo. plasma,s14,f1156,sf577,c4,t2,416,300-500
Q9HW12_PSEAE,Small conductance mechanosensitive ion channels,Pseudomonas aeruginosa,Gram-neg. inner,s28,f19,sf11,c1,t1,278,100-300
A0A7U3W892_DIOMU,Small conductance mechanosensitive ion channels,Dionaea muscipula,Eykaryo. plasma,s1067,f19,sf11,c1,t1,752,500-1000
H9BYJ9_9FLAV,Flavivirus glycoprotein,Donggang virus,Viral,s1068,f147,sf109,c11,t1,3444,>2000
KPCD_RAT,C1 domain,Rattus norvegicus,Eykaryo. plasma,s54,f74,sf60,c3,t2,673,500-1000
ACKR3_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Vesicle,s14,f14,sf6,c1,t1,362,300-500
Q98SW6_XENLA,Patched family,Xenopus calcaratus,Eykaryo. plasma,s1106,f812,sf16,c1,t1,1418,1000-2000
PACA_LITCT,Brevinin/gaegurin,Lithobates catesbeianus,Secreted,s1081,f401,sf211,c7,t3,71,0-100
CHIP_ECOLI,Outer membrane porin (Opr),Escherichia coli,Gram-neg. outer,s9,f259,sf182,c2,t1,468,300-500
S15A1_HUMAN,Proton-dependent oligopeptide transporter (POT),Homo sapiens,Eykaryo. plasma,s14,f333,sf15,c1,t1,708,500-1000
S15A2_HUMAN,Proton-dependent oligopeptide transporter (POT),Homo sapiens,Eykaryo. plasma,s14,f333,sf15,c1,t1,729,500-1000
F6SG69_HORSE,Proton-dependent oligopeptide transporter (POT),Equus caballus,Eykaryo. plasma,s142,f333,sf15,c1,t1,707,500-1000
INSRR_HUMAN,Protein tyrosine kinases,Homo sapiens,Eykaryo. plasma,s14,f264,sf186,c11,t1,1297,1000-2000
G4TS85_SERID,Sugar porter family,Serendipita indica,Eykaryo. plasma,s1099,f656,sf15,c1,t1,522,500-1000
DTPC_ECOLI,Proton-dependent oligopeptide transporter (POT),Escherichia coli,Gram-neg. inner,s9,f333,sf15,c1,t1,485,300-500
A0A859PCV5_ZIKV,Flavivirus glycoprotein,Zika virus,Viral,s692,f147,sf109,c11,t1,3340,>2000
A0A2Z2DVT8_ZIKV,Flavivirus glycoprotein,Zika virus,Viral,s692,f147,sf109,c11,t1,3423,>2000
FABPH_MOUSE,Fatty acid binding protein-like (n=10),Mus musculus,Eykaryo. plasma,s52,f137,sf50,c3,t2,133,100-300
POLG_TBEVW,Flavivirus glycoprotein,Tick-borne encephalitis virus,Viral,s233,f147,sf109,c11,t1,3414,>2000
S22A3_HUMAN,Sugar porter family,Homo sapiens,Eykaryo. plasma,s14,f656,sf15,c1,t1,556,500-1000
L8GJB3_ACACF,Cytochrome P450,Acanthamoeba castellanii,Endoplasm. reticulum,s944,f52,sf39,c11,t1,486,300-500
OX2R_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,444,300-500
A0A0G2JSH6_RAT,Transient receptor potential channels,Rattus norvegicus,Eykaryo. plasma,s54,f682,sf8,c1,t1,761,500-1000
J3KQA0_HUMAN,C2 domain,Homo sapiens,Vesicle,s14,f60,sf45,c3,t2,419,300-500
MSCK_ECOLI,Small conductance mechanosensitive ion channels,Escherichia coli,Gram-neg. inner,s9,f19,sf11,c1,t1,1120,1000-2000
C76H3_SALMI,Cytochrome P450,Salvia miltiorrhiza,Endoplasm. reticulum,s804,f52,sf39,c11,t1,494,300-500
HCAR2_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,363,300-500
S26A2_HUMAN,Sulfate permease,Homo sapiens,Eykaryo. plasma,s14,f785,sf64,c1,t1,739,500-1000
S26A4_MOUSE,Sulfate permease,Mus musculus,Eykaryo. plasma,s52,f785,sf64,c1,t1,780,500-1000
M5AE98_OPLFA,Pleurocidin,Oplegnathus fasciatus,Secreted,s1117,f215,sf142,c7,t3,70,0-100
ACM3_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,590,500-1000
GPR20_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,358,300-500
A0A977XLG0_9BACT,Microbial and algal rhodopsins,Bdellovibrionales bacterium,Gram-neg. inner,s1126,f13,sf6,c1,t1,256,100-300
TRPV1_HUMAN,Transient receptor potential channels,Homo sapiens,Eykaryo. plasma,s14,f682,sf8,c1,t1,839,500-1000
3L255_OPHHA,Snake venom toxins,Ophiophagus hannah,Secreted,s179,f66,sf53,c3,t2,93,0-100
S26A3_HUMAN,Sulfate permease,Homo sapiens,Eykaryo. plasma,s14,f785,sf64,c1,t1,764,500-1000
A0A411LJN5_SPHPI,Microbial and algal rhodopsins,Sphingomonas paucimobilis,Gram-neg. inner,s1148,f13,sf6,c1,t1,237,100-300
S22A1_HUMAN,Sugar porter family,Homo sapiens,Eykaryo. plasma,s14,f656,sf15,c1,t1,554,500-1000
TAAR9_MOUSE,"G-protein coupled receptors, family A",Mus musculus,Eykaryo. plasma,s52,f14,sf6,c1,t1,348,300-500
S26A6_HUMAN,Sulfate permease,Homo sapiens,Eykaryo. plasma,s14,f785,sf64,c1,t1,759,500-1000
