uniprotcode,family_name_cache,species_name_cache,membrane_name_cache,species_id,family_id,superfamily_id,classtype_id,type_id,sequence_length,sequence_length_bin
ACTP2_ACTEQ,Anemone pore-forming cytolysin,Actinia equina,Secreted,s71,f128,sf168,c3,t2,214,100-300
ACTP2_STIHL,Anemone pore-forming cytolysin,Stoichactis helianthus,Secreted,s206,f128,sf168,c3,t2,175,100-300
HYP2_HYPJE,Hydrophobin,Hypocrea jecorina,Secreted,s217,f129,sf96,c3,t2,86,0-100
AOSL_PLEHO,Lipoxygenases,Plexaura homomalla,Eykaryo. plasma,s187,f104,sf80,c4,t2,1066,1000-2000
AOX_TRYBB,Alternative oxidase,Trypanosoma brucei,Mitochon. inner,s219,f602,sf357,c4,t2,329,300-500
CAPSD_BPPF1,Major coat protein,Bacteriophage Pf1,Secreted,s316,f87,sf67,c11,t1,82,0-100
ITA2B_HUMAN,Integrin,Homo sapiens,Eykaryo. plasma,s14,f251,sf176,c11,t1,1039,1000-2000
ITB3_HUMAN,Integrin,Homo sapiens,Eykaryo. plasma,s14,f251,sf176,c11,t1,788,500-1000
HATA_DICDI,Histidine-rich actin-binding protein,Dictyostelium discoideum,Eykaryo. plasma,s132,f132,sf98,c3,t2,118,100-300
ETB_STAAU,Prokaryotic proteases,Staphylococcus aureus,Secreted,s38,f133,sf99,c3,t2,277,100-300
HTRA2_HUMAN,Prokaryotic proteases,Homo sapiens,Mitochon. inner,s14,f133,sf99,c3,t2,458,300-500
BNIP3_HUMAN,BNip3 (BCL2/Adenovirus E1B-interacting protein 3),Homo sapiens,Mitochon. outer,s14,f277,sf192,c11,t1,194,100-300
COPA_LEGPH,Copper-transporting P-type ATPase,Legionella pneumophila,Gram-neg. inner,s298,f1190,sf22,c1,t1,736,500-1000
OST4_YEAST,"Oligosaccharidetransferase, single TMH subunit",Saccharomyces cerevisiae,Endoplasm. reticulum,s36,f131,sf242,c1,t1,36,0-100
OST4_HUMAN,"Oligosaccharidetransferase, single TMH subunit",Homo sapiens,Endoplasm. reticulum,s14,f131,sf242,c1,t1,37,0-100
KCSA_STRLI,KcsA voltage-gated K+ channels,Streptomyces lividans,Gram-pos. inner,s40,f16,sf8,c1,t1,160,100-300
G1K3Q0_ACEAT,Microbial and algal rhodopsins,Acetabularia acetabulum,Eykaryo. plasma,s348,f13,sf6,c1,t1,229,100-300
FABPM_LOCMI,Fatty acid binding protein-like (n=10),Locusta migratoria,Eykaryo. plasma,s352,f137,sf50,c3,t2,134,100-300
RET2_HUMAN,Fatty acid binding protein-like (n=10),Homo sapiens,Eykaryo. plasma,s14,f137,sf50,c3,t2,134,100-300
PAGP_ECOLI,Lipid A acylation,Escherichia coli,Gram-neg. outer,s9,f35,sf237,c2,t1,186,100-300
MSCL_STAAW,Large conductance mechanosensitive ion channel (MscL),Staphylococcus aureus,Gram-pos. inner,s38,f20,sf12,c1,t1,120,100-300
ASPR_HORVU,Eukaryotic aspartyl protease,Hordeum vulgare,Vacuole,s155,f136,sf100,c3,t2,508,500-1000
CATD_HUMAN,Eukaryotic aspartyl protease,Homo sapiens,Lysosome,s14,f136,sf100,c3,t2,412,300-500
O60989_PLAVI,Eukaryotic aspartyl protease,Plasmodium vivax,Vacuole,s186,f136,sf100,c3,t2,450,300-500
DYN1_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,864,500-1000
PLEK_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,350,300-500
DAPP1_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,280,100-300
PKHA1_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,404,300-500
AKT1_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,480,300-500
AKT2_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,481,300-500
MTMR5_MOUSE,Pleckstrin-homology domain,Mus musculus,Eykaryo. plasma,s52,f62,sf49,c3,t2,1867,1000-2000
TRIO_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,3097,>2000
PKHA4_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,779,500-1000
RET4_BOVIN,"Retinol binding protein-like (n=8,S=12)",Bos taurus,Secreted,s6,f63,sf50,c3,t2,183,100-300
RET4_PIG,"Retinol binding protein-like (n=8,S=12)",Sus scrofa,Secreted,s56,f63,sf50,c3,t2,201,100-300
RET4_HUMAN,"Retinol binding protein-like (n=8,S=12)",Homo sapiens,Secreted,s14,f63,sf50,c3,t2,201,100-300
FABPH_HUMAN,Fatty acid binding protein-like (n=10),Homo sapiens,Eykaryo. plasma,s14,f137,sf50,c3,t2,133,100-300
FABPH_BOVIN,Fatty acid binding protein-like (n=10),Bos taurus,Eykaryo. plasma,s6,f137,sf50,c3,t2,133,100-300
FABPI_RAT,Fatty acid binding protein-like (n=10),Rattus norvegicus,Eykaryo. plasma,s54,f137,sf50,c3,t2,132,100-300
FABPI_HUMAN,Fatty acid binding protein-like (n=10),Homo sapiens,Eykaryo. plasma,s14,f137,sf50,c3,t2,132,100-300
FABP7_HUMAN,Fatty acid binding protein-like (n=10),Homo sapiens,Eykaryo. plasma,s14,f137,sf50,c3,t2,132,100-300
FABP5_HUMAN,Fatty acid binding protein-like (n=10),Homo sapiens,Eykaryo. plasma,s14,f137,sf50,c3,t2,135,100-300
FABP4_MOUSE,Fatty acid binding protein-like (n=10),Mus musculus,Eykaryo. plasma,s52,f137,sf50,c3,t2,132,100-300
FABP4_HUMAN,Fatty acid binding protein-like (n=10),Homo sapiens,Eykaryo. plasma,s14,f137,sf50,c3,t2,132,100-300
FABP1_ECHGR,Fatty acid binding protein-like (n=10),Echinococcus granulosus,Eykaryo. plasma,s134,f137,sf50,c3,t2,133,100-300
FABPM_SCHGR,Fatty acid binding protein-like (n=10),Schistocerca gregaria,Eykaryo. plasma,s198,f137,sf50,c3,t2,134,100-300
RABP2_HUMAN,Fatty acid binding protein-like (n=10),Homo sapiens,Nuclear outer,s14,f137,sf50,c3,t2,138,100-300
RABP1_MOUSE,Fatty acid binding protein-like (n=10),Bos taurus,Eykaryo. plasma,s6,f137,sf50,c3,t2,137,100-300
RET1_RAT,Fatty acid binding protein-like (n=10),Rattus norvegicus,Eykaryo. plasma,s54,f137,sf50,c3,t2,135,100-300
Q8UVG6_DANRE,Fatty acid binding protein-like (n=10),Danio rerio,Eykaryo. plasma,s129,f137,sf50,c3,t2,135,100-300
RET5_HUMAN,Fatty acid binding protein-like (n=10),Homo sapiens,Eykaryo. plasma,s14,f137,sf50,c3,t2,135,100-300
RET7_HUMAN,Fatty acid binding protein-like (n=10),Homo sapiens,Eykaryo. plasma,s14,f137,sf50,c3,t2,134,100-300
MYP2_BOVIN,Fatty acid binding protein-like (n=10),Bos taurus,Eykaryo. plasma,s6,f137,sf50,c3,t2,132,100-300
FABP_SCHMA,Fatty acid binding protein-like (n=10),Schistosoma mansoni,Eykaryo. plasma,s199,f137,sf50,c3,t2,133,100-300
P83815_THETH,Polyisoprenoid-binding protein,Thermus thermophilus,Gram-neg. inner,s43,f138,sf101,c3,t2,178,100-300
PPIA_HUMAN,Cyclosporin,Tolypocladium inflatum,Secreted,s225,f121,sf94,c10,t3,165,100-300
ACOX_SYNY3,Retinal pigment epithelial membrane protein,Synechocystis sp.,Gram-neg. inner,s212,f140,sf103,c3,t2,490,300-500
VMO1_CHICK,Vitelline membrane outer protein-I,Gallus gallus,Secreted,s11,f142,sf105,c3,t2,183,100-300
SAP3_HUMAN,ML domain,Homo sapiens,Lysosome,s14,f119,sf91,c3,t2,193,100-300
SAP3_MOUSE,ML domain,Mus musculus,Lysosome,s52,f119,sf91,c3,t2,193,100-300
P2_BPPRD,Adsorption protein p2,Enterobacteria phage PRD1,Viral,s91,f144,sf107,c3,t2,591,500-1000
PA1_VESBA,Pancreatic lipase-related,Vespa basalis,Secreted,s631,f185,sf127,c5,t2,300,300-500
ALBO1_BOAAL,Hylin,Hypsiboas albopunctatus,Secreted,s632,f145,sf211,c7,t3,18,0-100
CP2D6_HUMAN,Cytochrome P450,Homo sapiens,Endoplasm. reticulum,s14,f52,sf39,c11,t1,497,300-500
TACY_CLOPE,Thiol-activated cytolysin,Clostridium perfringens,Secreted,s118,f146,sf108,c3,t2,500,500-1000
POLG_DEN2P,Flavivirus glycoprotein,Dengue virus,Viral,s131,f147,sf109,c11,t1,3388,>2000
KAB2_OLDAF,Cyclotide,Oldenlandia affinis,Secreted,s178,f148,sf112,c3,t2,210,100-300
TYOBP_HUMAN,TYROBP,Homo sapiens,Eykaryo. plasma,s14,f331,sf223,c11,t1,113,100-300
URAA_ECOLI,Nucleobase:Cation Symporter-2,Escherichia coli,Gram-neg. inner,s9,f57,sf64,c1,t1,429,300-500
CYO1_VIOOD,Cyclotide,Viola odorata,Secreted,s221,f148,sf112,c3,t2,30,0-100
VHR1_VIOHE,Cyclotide,Viola hederacea,Secreted,s220,f148,sf112,c3,t2,30,0-100
PALIC_PALCO,Cyclotide,Palicourea condensata,Secreted,s180,f148,sf112,c3,t2,37,0-100
GUR_GYMSY,Plant knottins,Gymnema sylvestre,Secreted,s149,f151,sf112,c3,t2,35,0-100
AGRP_HUMAN,Agouti protein,Homo sapiens,Secreted,s14,f152,sf112,c3,t2,132,100-300
O16O3_CONST,Conotoxin O1,Conus striatus,Secreted,s124,f153,sf112,c3,t2,71,0-100
U6A_CONER,Conotoxin O1,Conus ermineus,Secreted,s120,f153,sf112,c3,t2,32,0-100
O17_CONTE,Conotoxin O1,Conus textile,Secreted,s125,f153,sf112,c3,t2,77,0-100
O16A_CONTE,Conotoxin O1,Conus textile,Secreted,s125,f153,sf112,c3,t2,78,0-100
O16B_CONMR,Conotoxin O1,Conus marmoreus,Secreted,s122,f153,sf112,c3,t2,82,0-100
TX23B_AGEAP,Spider ion channel inhibitory toxins,Agelenopsis aperta,Secreted,s73,f154,sf112,c3,t2,83,0-100
TXMO_HADIN,Spider ion channel inhibitory toxins,Hadronyche infensa,Secreted,s150,f154,sf112,c3,t2,83,0-100
D1A_HADVE,Spider ion channel inhibitory toxins,Hadronyche versuta,Secreted,s438,f154,sf112,c3,t2,42,0-100
TXDT1_ATRRO,Spider ion channel inhibitory toxins,Atrax robustus,Secreted,s86,f154,sf112,c3,t2,42,0-100
TXH1_CYRSC,Spider ion channel inhibitory toxins,Haplopelma hainanum,Secreted,s282,f154,sf112,c3,t2,81,0-100
TXP1_PARSR,Spider ion channel inhibitory toxins,Paraphysa scrofa,Secreted,s181,f154,sf112,c3,t2,29,0-100
TXHN1_GRARO,Spider ion channel inhibitory toxins,Grammostola rosea,Secreted,s283,f154,sf112,c3,t2,85,0-100
VSTX1_GRARO,Spider ion channel inhibitory toxins,Grammostola rosea,Secreted,s283,f154,sf112,c3,t2,63,0-100
PLK1_AGRDO,Insect toxins,Agriosphodrus dohrni,Secreted,s78,f155,sf112,c3,t2,35,0-100
ALB1_SOYBN,Albumin 1,Glycine max,Secreted,s146,f156,sf112,c3,t2,119,100-300
ALB1F_PEA,Albumin 1,Pisum sativum,Secreted,s185,f156,sf112,c3,t2,130,100-300
SCX2_CENSC,Long-chain scorpion toxins,Centruroides sculpturatus,Secreted,s48,f71,sf58,c6,t2,87,0-100
SCX2_CENNO,Long-chain scorpion toxins,Centruroides noxius,Secreted,s113,f71,sf58,c6,t2,84,0-100
SCM1_MESMA,Long-chain scorpion toxins,Buthus martensii,Secreted,s104,f71,sf58,c6,t2,84,0-100
SCX1_HOTTA,Long-chain scorpion toxins,Hottentotta tamulus,Secreted,s105,f71,sf58,c6,t2,64,0-100
SCX1_TITSE,Long-chain scorpion toxins,Tityus serrulatus,Secreted,s215,f71,sf58,c6,t2,84,0-100
SCX7_MESMA,Long-chain scorpion toxins,Buthus martensii,Secreted,s104,f71,sf58,c6,t2,66,0-100
SCL3_LEIHE,Long-chain scorpion toxins,Leiurus quinquestriatus hebraeus,Secreted,s163,f71,sf58,c6,t2,67,0-100
KAX11_LEIHE,Short-chain scorpion toxins,Leiurus quinquestriatus hebraeus,Secreted,s163,f157,sf58,c6,t2,59,0-100
CTX5A_MESEU,Short-chain scorpion toxins,Buthus eupeus,Secreted,s103,f157,sf58,c6,t2,35,0-100
DEFN_ARCDE,Invertebrate and fungal defensins,Archaeoprepona demophon,Secreted,s84,f72,sf58,c6,t2,44,0-100
SAPE_SARPE,Invertebrate and fungal defensins,Sarcophaga peregrina,Secreted,s197,f72,sf58,c6,t2,94,0-100
DEF1_RAPSA,Plant defensins,Raphanus sativus,Secreted,s193,f158,sf58,c6,t2,80,0-100
DEF1_PEA,Plant defensins,Pisum sativum,Secreted,s185,f158,sf58,c6,t2,46,0-100
WAPN_NAJNG,Elafin-like,Naja nigricollis,Secreted,s174,f159,sf113,c3,t2,51,0-100
3SA1_NAJPA,Snake venom toxins,Naja pallida,Secreted,s228,f66,sf53,c3,t2,60,0-100
3SA4_NAJMO,Snake venom toxins,Naja mossambica,Secreted,s172,f66,sf53,c3,t2,60,0-100
3SAN_NAJAT,Snake venom toxins,Naja atra,Secreted,s53,f66,sf53,c3,t2,81,0-100
FLAK_METM6,Type IV leader peptidase,Methanococcus maripaludis,Archaebac.,s117,f361,sf244,c1,t1,230,100-300
ALGE_PSEAE,Alginate export porin,Pseudomonas aeruginosa,Gram-neg. outer,s28,f362,sf182,c2,t1,490,300-500
3SA2_NAJOX,Snake venom toxins,Naja oxiana,Secreted,s173,f66,sf53,c3,t2,60,0-100
3SA3_NAJAT,Snake venom toxins,Naja atra,Secreted,s53,f66,sf53,c3,t2,81,0-100
3L22_OPHHA,Snake venom toxins,Ophiophagus hannah,Secreted,s179,f66,sf53,c3,t2,73,0-100
3SPM_DENJA,Dendroaspin,Dendroaspis jamesoni kaimosae,Secreted,s130,f160,sf53,c3,t2,59,0-100
DEFB1_HUMAN,Vertebrate defensin,Homo sapiens,Secreted,s14,f67,sf54,c3,t2,68,0-100
D103A_HUMAN,Vertebrate defensin,Homo sapiens,Secreted,s14,f67,sf54,c3,t2,67,0-100
DEFB7_MOUSE,Vertebrate defensin,Mus musculus,Secreted,s52,f67,sf54,c3,t2,71,0-100
DEFB8_MOUSE,Vertebrate defensin,Mus musculus,Secreted,s52,f67,sf54,c3,t2,60,0-100
DFB12_BOVIN,Vertebrate defensin,Bos taurus,Secreted,s6,f67,sf54,c3,t2,38,0-100
SPHE2_APTPA,Vertebrate defensin,Aptenodytes patagonicus,Secreted,s83,f67,sf54,c3,t2,38,0-100
RK1_RABIT,Vertebrate defensin,Oryctolagus cuniculus,Secreted,s25,f67,sf54,c3,t2,32,0-100
BDS1_ANESU,Sea anemone sodium channel inhibitory toxin,Anemonia sulcata,Secreted,s80,f231,sf54,c3,t2,43,0-100
NA21_STIHL,Sea anemone sodium channel inhibitory toxin,Stoichactis helianthus,Secreted,s206,f231,sf54,c3,t2,48,0-100
NA11_ANESU,Sea anemone sodium channel inhibitory toxin,Anemonia sulcata,Secreted,s80,f231,sf54,c3,t2,46,0-100
NA1A_ANTXA,Sea anemone sodium channel inhibitory toxin,Anthopleura xanthogrammica,Secreted,s81,f231,sf54,c3,t2,49,0-100
NA1B_ANTXA,Sea anemone sodium channel inhibitory toxin,Anthopleura xanthogrammica,Secreted,s81,f231,sf54,c3,t2,49,0-100
STX3_ANESU,Neurotoxin III,Anemonia sulcata,Secreted,s80,f161,sf114,c3,t2,27,0-100
SFP1_BOVIN,Fibronectin type II module,Bos taurus,Secreted,s6,f162,sf115,c3,t2,134,100-300
HIP2_ECTSH,High potential iron protein,Ectothiorhodospira vacuolata,Gram-neg. inner,s137,f163,sf116,c3,t2,71,0-100
PYRD_ECOLI,FMN-dependent dehydrogenase,Escherichia coli,Gram-neg. outer,s9,f69,sf56,c11,t1,336,300-500
GTR3_HUMAN,Sugar porter family,Homo sapiens,Eykaryo. plasma,s14,f656,sf15,c1,t1,496,300-500
PYRD_RAT,FMN-dependent dehydrogenase,Rattus norvegicus,Mitochon. inner,s54,f69,sf56,c11,t1,395,300-500
GOX_SPIOL,FMN-dependent dehydrogenase,Spinacia oleracea,Peroxisome,s37,f69,sf56,c11,t1,369,300-500
O58104_PYRHO,Family 1 of glycosyl hydrolase,Pyrococcus horikoshii,Archaebac.,s29,f165,sf117,c5,t2,423,300-500
Q8U2X0_PYRFU,Multi antimicrobial extrusion (MATE) family,Pyrococcus furiosus,Archaebac.,s305,f327,sf220,c1,t1,461,300-500
PPOM_TOBAC,Flavin containing amine oxidoreductase,Nicotiana tabacum,Mitochon. inner,s175,f170,sf119,c11,t1,504,500-1000
AQPM_ARCFU,Major intrinsic protein (MIP) family,Archaeoglobus fulgidus,Archaebac.,s58,f15,sf7,c1,t1,246,100-300
CUSA_ECOLI,Heavy metal efflux family,Escherichia coli,Gram-neg. inner,s9,f326,sf16,c1,t1,1047,1000-2000
KHDR3_HUMAN,Designed peptide inhibitors,Designed proteins,Undefined,s213,f171,sf212,c10,t3,346,300-500
TTPA_HUMAN,CRAL/TRIO domain,Homo sapiens,Golgi,s14,f172,sf121,c5,t2,278,100-300
SYN1_BOVIN,Synapsin,Bos taurus,Vesicle,s6,f174,sf123,c6,t2,706,500-1000
AROL_DICCH,Shikimate kinase,Erwinia chrysanthemi,Gram-neg. inner,s143,f175,sf124,c5,t2,173,100-300
Q0PBC3_CAMJE,Shikimate kinase,Campylobacter jejuni,Gram-neg. inner,s106,f175,sf124,c5,t2,165,100-300
NGAL_HUMAN,"Retinol binding protein-like (n=8,S=12)",Homo sapiens,Secreted,s14,f63,sf50,c3,t2,198,100-300
PAT17_SOLCD,Patatin-like phospholipase,Solanum cardiophyllum,Secreted,s203,f177,sf126,c5,t2,386,300-500
ACES_TETCF,Acetylcholinesterase-like,Torpedo californica,Eykaryo. plasma,s216,f178,sf127,c5,t2,586,500-1000
ACES_MOUSE,Acetylcholinesterase-like,Mus musculus,Eykaryo. plasma,s52,f178,sf127,c5,t2,614,500-1000
CEL_BOVIN,Acetylcholinesterase-like,Bos taurus,Secreted,s6,f178,sf127,c5,t2,597,500-1000
A85B_MYCTU,Mycobacterial antigens,Mycobacterium tuberculosis,Gram-pos. outer,s21,f179,sf127,c5,t2,325,300-500
A85C_MYCTU,Mycobacterial antigens,Mycobacterium tuberculosis,Gram-pos. outer,s21,f179,sf127,c5,t2,340,300-500
A85A_MYCTU,Mycobacterial antigens,Mycobacterium tuberculosis,Gram-pos. outer,s21,f179,sf127,c5,t2,338,300-500
LIPG_HUMAN,"Lipase, eukaryotic",Homo sapiens,Secreted,s14,f180,sf127,c5,t2,500,500-1000
LIPG_CANLF,"Lipase, eukaryotic",Canis lupus familiaris,Secreted,s110,f180,sf127,c5,t2,398,300-500
PPT1_BOVIN,Thioesterases,Bos taurus,Lysosome,s6,f181,sf127,c5,t2,306,300-500
PPT2_HUMAN,Thioesterases,Homo sapiens,Lysosome,s14,f181,sf127,c5,t2,302,300-500
Q56008_STRSQ,Platelet-activating factor acetylhydrolase family,Streptomyces exfoliatus,Secreted,s207,f268,sf127,c5,t2,310,300-500
LIPB_PSEA2,Fungal lipases,Candida antarctica,Secreted,s107,f183,sf127,c5,t2,342,300-500
LIP_RHIMI,Fungal lipases,Rhizomucor miehei,Secreted,s195,f183,sf127,c5,t2,363,300-500
LIP_THELA,Fungal lipases,Thermomyces lanuginosus,Secreted,s158,f183,sf127,c5,t2,291,100-300
LIP_RHINI,Fungal lipases,Rhizopus niveus,Secreted,s196,f183,sf127,c5,t2,392,300-500
LIP1_DIURU,Fungal lipases,Candida rugosa,Secreted,s109,f183,sf127,c5,t2,549,500-1000
LIP2_DIURU,Fungal lipases,Candida rugosa,Secreted,s109,f183,sf127,c5,t2,548,500-1000
LIP3_DIURU,Fungal lipases,Diutina rugosa,Secreted,s108,f183,sf127,c5,t2,549,500-1000
ESTA_BACSU,"Bacterial lipase, class 2",Bacillus subtilis,Secreted,s89,f366,sf127,c5,t2,212,100-300
LIP_BURCE,Bacterial lipase,Burkholderia cepacia,Secreted,s102,f184,sf127,c5,t2,364,300-500
LIP_PSEAE,Bacterial lipase,Pseudomonas aeruginosa,Secreted,s28,f184,sf127,c5,t2,311,300-500
O66015_GEOSE,Bacterial lipase,Bacillus stearothermophilus,Secreted,s88,f184,sf127,c5,t2,417,300-500
Q9L6D3_GEOSE,Bacterial lipase,Bacillus stearothermophilus,Secreted,s88,f184,sf127,c5,t2,417,300-500
LIPR2_RAT,Pancreatic lipase-related,Rattus norvegicus,Secreted,s54,f185,sf127,c5,t2,468,300-500
CUTI1_FUSVN,Cutinase-like,Fusarium vanettenii,Secreted,s145,f186,sf127,c5,t2,230,100-300
MURG_ECOLI,Glycosyltransferase family 28,Escherichia coli,Gram-neg. inner,s9,f187,sf128,c5,t2,355,300-500
HEMH_HUMAN,Ferrochelatase,Homo sapiens,Mitochon. inner,s14,f188,sf129,c5,t2,423,300-500
PGES2_MACFA,Glutathione S-transferase,Macaca fascicularis,Golgi,s167,f190,sf131,c5,t2,377,300-500
CHOD_BREST,GMC oxidoreductases,Brevibacterium sterolicum,Gram-pos. inner,s99,f191,sf132,c6,t2,552,500-1000
EPHG_MYCTU,Epoxide Hydrolase,Mycobacterium tuberculosis,Gram-pos. inner,s21,f192,sf133,c6,t2,149,100-300
ERAP1_HUMAN,Peptidase family M1,Homo sapiens,Endoplasm. reticulum,s14,f276,sf227,c11,t1,941,500-1000
B7T1P0_PLAFA,PfEMP1 (Plasmodium falciparum erythrocyte membrane protein),Plasmodium falciparum,Eykaryo. plasma,s249,f182,sf228,c4,t2,2459,>2000
Q25733_PLAFA,PfEMP1 (Plasmodium falciparum erythrocyte membrane protein),Plasmodium falciparum,Eykaryo. plasma,s249,f182,sf228,c4,t2,2924,>2000
SCP2_RABIT,Sterol carrier protein,Oryctolagus cuniculus,Eykaryo. plasma,s25,f194,sf135,c6,t2,547,500-1000
YKT6_YEAST,Synatpobrevin,Saccharomyces cerevisiae,Eykaryo. plasma,s36,f195,sf197,c11,t1,200,100-300
STAR4_MOUSE,STAR domain,Mus musculus,Eykaryo. plasma,s52,f197,sf138,c6,t2,224,100-300
PPCT_HUMAN,STAR domain,Homo sapiens,Eykaryo. plasma,s14,f197,sf138,c6,t2,214,100-300
PHLC_LISIV,Endonuclease/exonuclease/phosphatase family,Listeria ivanovii,Secreted,s165,f198,sf139,c6,t2,335,300-500
THNB_WHEAT,Plant thionin,Triticum aestivum,Secreted,s218,f199,sf140,c6,t2,136,100-300
THND_HELPU,Plant thionin,Helleborus purpurascens,Secreted,s154,f199,sf140,c6,t2,46,0-100
EEA1_HUMAN,"FYVE, a phosphatidylinositol-3-phosphate binding domain",Homo sapiens,Endosome,s14,f73,sf59,c3,t2,1411,1000-2000
LCCA_LEUGE,Pediocin-like peptides,Leuconostoc gelidum,Secreted,s164,f200,sf141,c7,t3,61,0-100
SAKP_LATSK,Pediocin-like peptides,Lactobacillus sake,Secreted,s161,f200,sf141,c7,t3,61,0-100
MOR1_BOMMO,Moricin,Bombyx mori,Secreted,s92,f753,sf151,c7,t3,66,0-100
Q7YZB4_SPOLT,Moricin,Spodoptera litura,Secreted,s204,f753,sf151,c7,t3,67,0-100
TKN_KASSE,Tachykinin family,Kassina senegalensis,Secreted,s160,f202,sf143,c7,t3,12,0-100
TKN_ELECI,Tachykinin family,Eledone cirrhosa,Secreted,s138,f202,sf143,c7,t3,11,0-100
TKNB_CHICK,Tachykinin family,Gallus gallus,Secreted,s11,f202,sf143,c7,t3,10,0-100
RL1_HELPY,Antimicrobial peptide HP,Helicobacter pylori,Secreted,s153,f203,sf144,c7,t3,234,100-300
GLUC_PIG,Glucagon family,Sus scrofa,Secreted,s56,f205,sf145,c7,t3,180,100-300
MOTI_HUMAN,Motilin family,Homo sapiens,Secreted,s14,f206,sf145,c7,t3,115,100-300
TKNK_HUMAN,Tachykinin family,Homo sapiens,Secreted,s14,f202,sf143,c7,t3,121,100-300
NEUT_HUMAN,Neurotensin/neuromedin N,Homo sapiens,Secreted,s14,f379,sf257,c10,t3,170,100-300
OREX_HUMAN,Orexin,Homo sapiens,Secreted,s14,f209,sf145,c7,t3,131,100-300
TX1A_PARCV,Poneratoxin,Paraponera clavata,Secreted,s182,f210,sf151,c7,t3,26,0-100
EDN1_HUMAN,Endothelin,Homo sapiens,Secreted,s14,f211,sf147,c7,t3,212,100-300
CA1A_CONPE,Alpha-conotoxin-like,Conus pennaceus,Secreted,s123,f212,sf148,c7,t3,16,0-100
CA1B_CONPE,Alpha-conotoxin-like,Conus pennaceus,Secreted,s123,f212,sf148,c7,t3,61,0-100
CA12_CONMA,Alpha-conotoxin-like,Conus magus,Secreted,s121,f212,sf148,c7,t3,68,0-100
CA1B_CONAL,Alpha-conotoxin-like,Conus aulicus,Secreted,s119,f212,sf148,c7,t3,58,0-100
Q40378_NICAL,Vacuolar targeting peptide,Nicotiana alata,Vacuole,s423,f440,sf256,c7,t3,397,300-500
PB1F2_I34A1,Mitochondrial targeting peptide,Influenza A virus,Mitochon. inner,s51,f441,sf256,c7,t3,87,0-100
SYUA_HUMAN,Synuclein,Homo sapiens,Eykaryo. plasma,s14,f214,sf150,c4,t2,140,100-300
PLE1_PSEAM,Pleurocidin,Pseudopleuronectes americanus,Secreted,s191,f215,sf142,c7,t3,68,0-100
HEPC_HUMAN,Hepcidin,Homo sapiens,Secreted,s14,f217,sf153,c9,t3,84,0-100
SFTI1_HELAN,Cyclic trypsin inhibitor STFI-1,Helianthus annuus,Secreted,s152,f218,sf154,c9,t3,56,0-100
SBOA_BACSU,Subtilosin A,Bacillus subtilis,Secreted,s89,f220,sf379,c4,t2,43,0-100
PSP1_CHRIL,Paralytic peptide family,Pseudoplusia includens,Secreted,s192,f221,sf156,c9,t3,141,100-300
Q95YI2_BOMMO,Paralytic peptide family,Bombyx mori,Secreted,s92,f221,sf156,c9,t3,131,100-300
3CP1_STRS9,"Lasso peptides, type 1",Streptomyces sp.,Secreted,s210,f222,sf155,c9,t3,21,0-100
ACHD_RAT,Pentameric ligand-gated ion channel peptides,Rattus norvegicus,Eykaryo. plasma,s54,f468,sf284,c7,t3,517,500-1000
ATPF_ECOLI,Peptides of ATP synthase subunit b,Escherichia coli,Gram-neg. inner,s9,f453,sf284,c7,t3,156,100-300
SUBS_LEDLE,Gramicidin S,Brevibacillus brevis,Secreted,s3,f225,sf158,c9,t3,269,100-300
LANA_ACTGA,Actagardine,Actinoplanes liguriensis,Secreted,s72,f226,sf161,c10,t3,64,0-100
MRSA_BACSY,Mersacidin,Bacillus sp.,Secreted,s87,f227,sf161,c10,t3,68,0-100
LANZ_LACLL,Type  A lantibiotic,Lactococcus lactis,Secreted,s162,f228,sf161,c10,t3,57,0-100
HST1_ECOLX,Heat-stable enterotoxin,Escherichia coli,Secreted,s9,f229,sf162,c10,t3,72,0-100
P3C2A_MOUSE,C2 domain,Mus musculus,Eykaryo. plasma,s52,f60,sf45,c3,t2,1686,1000-2000
PHLC_CLOPF,Zinc dependent phospholipase C,Clostridium perfringens,Secreted,s118,f105,sf81,c4,t2,398,300-500
PLC_BACCE,Phosphatidylinositol-specific phospholipase C,Bacillus cereus,Secreted,s69,f167,sf118,c5,t2,329,300-500
PLC_LISMO,Phosphatidylinositol-specific phospholipase C,Listeria monocytogenes,Secreted,s166,f167,sf118,c5,t2,317,300-500
PA2A1_OPHHA,Vertebrate secretory phospholipase A2,Ophiophagus hannah,Secreted,s179,f107,sf82,c4,t2,151,100-300
